name,mw1,emw1,mw1_exp,emw1_exp,mw1_ap,emw1_ap
"ECOaddrs0298",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0304",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0307",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0309",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0312",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0326",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0333",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0342",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0345",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0357",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0368",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0369",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0370",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0412",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0413",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0414",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0415",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0426",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0431",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0441",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0443",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0450",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0455",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0457",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0459",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0462",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0464",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0465",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0467",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0471",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0475",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0479",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0483",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0488",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0489",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0499",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0500",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0504",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0506",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0518",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0523",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0525",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0527",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0530",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0535",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0539",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0551",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0557",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0558",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0569",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0575",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0576",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0581",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0583",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0590",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0606",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0607",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0611",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0613",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0628",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0635",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0646",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0655",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0657",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0686",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0700",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0712",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0718",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0721",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0729",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0730",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0732",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0735",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0737",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0739",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0753",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0759",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0765",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0770",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0772",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0773",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0780",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0787",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0792",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0796",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0803",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0837",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0841",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0864",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0876",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0890",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0894",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0895",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0898",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0901",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0902",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0904",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0908",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0913",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0917",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0924",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0926",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0937",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0938",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0939",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0949",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0956",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0971",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0987",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs0994",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1008",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1019",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1024",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1037",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1042",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1044",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1051",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1063",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1064",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1069",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1075",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1088",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1095",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1096",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1101",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1130",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1133",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1140",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1153",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1155",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1161",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1167",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1173",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1194",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1203",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1215",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1237",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1242",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1244",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1247",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1249",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1250",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1253",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1275",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1305",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1306",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1312",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1313",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1375",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1378",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1379",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1380",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1381",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1393",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1415",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1416",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1417",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1418",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1419",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1420",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1421",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1422",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1423",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1424",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1425",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1426",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1427",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1428",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1429",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1430",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1431",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1432",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1433",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1434",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1435",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1436",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1437",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1438",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1439",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1440",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1441",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1442",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1443",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1444",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1445",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1447",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1448",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1449",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1450",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1451",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1452",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1453",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1454",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1455",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1456",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1457",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1458",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1459",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1460",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1461",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1463",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1464",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1465",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1466",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1467",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1468",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1469",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1470",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1471",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1472",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1473",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1474",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1475",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1476",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1477",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1478",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1479",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1480",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1481",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1482",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1483",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1484",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1485",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1486",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1487",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1488",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1490",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1491",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1492",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1493",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1494",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1495",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1496",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1497",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1498",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1499",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1500",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1501",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1502",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1503",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1504",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1505",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1506",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1508",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1509",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1510",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1511",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1512",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1513",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1515",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1516",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"ECOaddrs1518",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint1",10.1357,0.00169867,10.1305,0.0866977,10.1549,0.000311852
"JAfaint10",12.1674,0.00630674,12.1756,0.0226418,12.2056,0.000961304
"JAfaint101",15.2952,0.0698041,14.7989,0.148269,15.3413,0.0102386
"JAfaint102",14.1019,0.0791961,13.9479,0.0136558,14.4540,0.00386143
"JAfaint103",14.7688,0.0364478,14.6885,0.00710412,14.8892,0.00440407
"JAfaint104",13.7082,0.0451735,13.7029,0.0526554,13.7196,0.00448036
"JAfaint105",15.7055,0.116833,15.5942,0.0107364,15.8209,0.0113535
"JAfaint106",15.1014,0.100685,15.0614,0.0183726,15.1060,0.00949764
"JAfaint107",14.4803,0.0848631,14.2854,0.0599805,14.6983,0.00514317
"JAfaint109",14.8300,0.165531,14.6900,0.113127,15.2227,0.00623322
"JAfaint11",14.2181,0.0556844,14.1582,0.0332135,14.3859,0.00386047
"JAfaint110",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint111",15.6456,0.211200,15.5914,0.0863388,15.9590,0.0109501
"JAfaint112",15.3511,0.237653,15.2484,0.00863038,15.6878,0.00959015
"JAfaint113",14.8251,0.177051,14.7498,0.0634802,15.2935,0.00675869
"JAfaint114",15.5213,0.137848,15.4638,0.133002,15.6233,0.0109348
"JAfaint115",15.3486,0.190928,15.0312,0.0963661,15.4764,0.0116186
"JAfaint116",15.1077,0.163446,14.8931,0.0441474,15.2430,0.00801754
"JAfaint117",14.8710,0.0433077,14.7152,0.0295720,14.9557,0.00467110
"JAfaint118",15.0145,0.0764179,14.9638,0.136470,15.2097,0.00613880
"JAfaint119",14.1516,0.0465860,13.6382,0.766470,14.3898,0.00352001
"JAfaint12",14.0319,0.0558842,13.9591,0.0356516,14.0047,0.00450420
"JAfaint120",14.4770,0.0644404,14.4148,0.0999936,14.5979,0.00420761
"JAfaint121",14.9593,0.137851,14.6804,0.00457947,15.2296,0.00609207
"JAfaint122",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint123",15.1696,0.104214,14.8458,0.0607775,15.3953,0.00666046
"JAfaint124",15.1001,0.136727,14.9991,0.129934,15.2789,0.00767994
"JAfaint125",14.4390,0.185000,13.7722,0.0418011,14.9155,0.00700569
"JAfaint126",15.4247,0.142677,15.4297,0.0155108,15.6024,0.00969982
"JAfaint127",13.3285,0.0333563,13.2619,0.135427,13.3678,0.00357151
"JAfaint128",13.0923,1.34558,14.1844,0.0108530,15.4212,0.00649548
"JAfaint129",15.8928,0.0414727,15.7724,0.146922,15.9699,0.0124073
"JAfaint13",14.5478,0.0186706,14.5297,0.0213018,14.5766,0.00521564
"JAfaint130",14.1287,0.0683280,13.9960,0.104544,14.4859,0.00282478
"JAfaint131",15.1960,0.159028,14.9711,0.0848112,15.3771,0.00856876
"JAfaint132",15.3794,0.130497,15.3207,0.0882461,15.6324,0.00765896
"JAfaint133",15.4458,0.0776526,15.3416,0.128276,15.5952,0.00622463
"JAfaint134",15.4135,0.220077,15.1711,0.0753538,15.7887,0.00913715
"JAfaint135",15.2021,0.121789,15.1105,0.0989082,15.6082,0.00553608
"JAfaint136",0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"JAfaint137",15.2247,0.0794287,14.8613,0.0539524,15.4116,0.00609112
"JAfaint138",15.2000,0.0588464,14.8494,0.318103,15.3124,0.00791931
"JAfaint139",15.3736,0.0993380,15.3107,0.0256112,15.7625,0.00454283
"JAfaint14",13.5642,0.0168992,13.5134,0.0815979,13.6550,0.00167179
"JAfaint140",14.3889,0.0562491,14.3782,0.0531057,14.6072,0.00339317
"JAfaint141",14.2265,0.0339930,14.0529,0.0489269,14.3743,0.00238323
"JAfaint142",14.4533,0.190889,14.5872,0.0394693,14.7970,0.00670910
"JAfaint143",14.5288,0.0875717,14.5520,0.0619548,14.7818,0.00487614
"JAfaint144",14.3293,0.0425406,13.8980,0.111762,14.4591,0.00602531
"JAfaint145",14.3507,0.129124,14.1968,0.468203,14.6924,0.00621605
"JAfaint146",15.4885,0.142618,15.3810,0.111384,15.5769,0.0132961
"JAfaint147",15.1185,0.140081,14.7897,0.0647166,15.2064,0.0121517
"JAfaint148",15.3080,0.0699795,14.8349,0.0267818,15.3660,0.0144100
"JAfaint149",15.6030,0.136281,15.4628,0.0376208,15.7169,0.0119634
"JAfaint15",13.4326,0.188522,13.6205,0.0570785,14.3196,0.00256538
"JAfaint150",14.9024,0.0269148,14.3919,0.0912930,15.0152,0.00427151
"JAfaint151",14.7241,0.0613598,14.6933,0.0738397,14.8134,0.00651169
"JAfaint152",14.5923,0.0818894,14.4443,0.0929213,14.7309,0.00693130
"JAfaint153",15.2910,0.0729268,15.0156,0.0685375,15.4991,0.00584602
